Group_id	Spider_classification	Utterance_id	Base_paraphrase	Portuguese_utterance	English_utterance	Domain_value_generic	English_SQL_statement	Portuguese_SQL_statement	Events_cases_classification	Projection_classification	Condition_classification	Condition_group_classification	Purpose_classification	Wh_classification	Ambiguity	Projection_aggregation	Groupby	IUEN	Subselect_condition	Subselect_having	Subselect_from	Subselect_with
159	no_hardness	1299	paraphrase	Quais são os dez casos mais recentes que não passaram pela atividade 'requisição de pagamento'?	What are the ten most recent cases that did not go through the 'request payment' activity?	Value	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	what	no	none	yes	no	no	no	yes	no
159	no_hardness	1300	paraphrase	Informe os 10 casos mais recentes que não passaram pela atividade 'requisição de pagamento'.	Report the 10 most recent cases that did not go through the 'request payment' activity.	Value	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	none	no	none	yes	no	no	no	yes	no
159	no_hardness	1301	paraphrase	Recupere os 10 casos mais novos nos quais não houve a execução da atividade 'requisição de pagamento'.	Retrieve the 10 newest cases in which the 'request payment' activity was not performed.	Value	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	none	no	none	yes	no	no	no	yes	no
159	no_hardness	1302	paraphrase	Liste os dez últimos casos para os quais não há registro da execução da atividade 'requisição de pagamento'.	List the last ten cases for which there is no record of the performance of the 'request payment' activity.	Value	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	none	no	none	yes	no	no	no	yes	no
159	no_hardness	1303	paraphrase	Liste os 10 casos mais recentes para os quais não há registro a execução da atividade 'requisição de pagamento'.	List the 10 most recent cases for which there is no record of the performance of the 'request payment' activity.	Value	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	none	no	none	yes	no	no	no	yes	no
159	no_hardness	1304	paraphrase	Liste os 10 casos mais recentes nos quais não há ocorrências da atividade 'requisição de pagamento'.	List the 10 most recent cases in which there are no occurrences of the 'request payment' activity.	Value	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	none	no	none	yes	no	no	no	yes	no
159	no_hardness	1305	paraphrase	Quais são as 10 declarações de processamento mais recente nas quais nenhuma requisição de pagamento foi registrada.	What are the 10 most recent processing declarations where no payment requests were registered?	Domain	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	what	no	none	yes	no	no	no	yes	no
																						
160	easy	1306	base	Quais casos tiveram 10 ou menos eventos executados?	Which cases had 10 or fewer events performed?	Generic	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	which	no	none	yes	no	no	no	no	no
160	easy	1307	paraphrase	Quais casos tiveram dez ou menos eventos executados?	Which cases had ten or fewer events performed?	Generic	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	which	no	none	yes	no	no	no	no	no
160	easy	1308	paraphrase	Liste todos os casos que tiveram até dez eventos executados.	List all cases that had up to ten events performed.	Generic	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	none	no	none	yes	no	no	no	no	no
160	easy	1309	paraphrase	Recupere os casos que tiveram no máximo 10 eventos executados.	Retrieve cases that had a maximum of 10 events performed.	Generic	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	none	no	none	yes	no	no	no	no	no
160	easy	1310	paraphrase	Informe os casos compostos por até dez eventos.	Report cases made up of up to ten events.	Generic	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	none	no	none	yes	no	no	no	no	no
160	easy	1311	paraphrase	Quais instâncias de processos possuem até 10 ocorrências de atividades?	Which process instances have up to 10 activity occurrences?	Generic	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	which	no	none	yes	no	no	no	no	no
160	easy	1312	paraphrase	Em quais instâncias de processo houve dez ou menos eventos?	In which process instances were there ten or fewer events?	Generic	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	which	no	none	yes	no	no	no	no	no
160	easy	1313	paraphrase	Quais são os casos para os quais há até dez eventos registrados no log de eventos?	What are the cases for which there are up to ten events recorded in the event log?	Generic	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	what	no	none	yes	no	no	no	no	no
160	easy	1314	paraphrase	Em quais instâncias de processo observa-se a execução de dez eventos ou menos?	In which process instances is the performance of ten events or fewer observed?	Generic	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	which	no	none	yes	no	no	no	no	no
160	easy	1315	paraphrase	Quais são os casos nos quais observa-se a execução de até dez eventos?	What are the cases in which the performance of up to ten events is observed?	Generic	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	what	no	none	yes	no	no	no	no	no
160	easy	1316	paraphrase	Em quais processamento de declarações de viagem foram executadas dez ações ou menos?	In which travel declaration processes were ten or fewer actions performed?	Domain	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	which	no	none	yes	no	no	no	no	no
160	easy	1317	paraphrase	Quais declarações tiveram 10 eventos ou menos?	Which declarations had 10 events or fewer?	Domain	SELECT idcase FROM event_log group by idcase having count(*) <= 10	SELECT idcase FROM event_log group by idcase having count(*) <= 10	cases	case	none	having	perspective - control flow	which	no	none	yes	no	no	no	no	no
																						
161	medium	1318	base	Qual a média de custo da atividade 'pagamento efetuado', para eventos realizados antes de 2018?	What is the average cost of the 'payment handled' activity, for events held before 2018?	Value	SELECT AVG(cost) FROM event_log WHERE timestamp < '2018-01-01' AND activity = 'Payment handled'	SELECT AVG(cost) FROM event_log WHERE timestamp < '2018-01-01' AND activity = 'Pagamento efetuado'	events	cost	activity;timestamp	none	descriptive statistics - cost;perspective - temporal	what	no	aggregate	no	no	no	no	no	no
161	medium	1319	paraphrase	Qual a média de custo da atividade 'pagamento efetuado', para os eventos realizados antes de 2018?	What is the average cost of the 'payment handled' activity, for the events held before 2018?	Value	SELECT AVG(cost) FROM event_log WHERE timestamp < '2018-01-01' AND activity = 'Payment handled'	SELECT AVG(cost) FROM event_log WHERE timestamp < '2018-01-01' AND activity = 'Pagamento efetuado'	events	cost	activity;timestamp	none	descriptive statistics - cost;perspective - temporal	what	no	aggregate	no	no	no	no	no	no
161	medium	1320	paraphrase	Qual é o custo médio da atividade 'pagamento efetuado' nos eventos realizados antes de 2018?	What is the mean cost of the 'payment handled' activity in the events held before 2018?	Value	SELECT AVG(cost) FROM event_log WHERE timestamp < '2018-01-01' AND activity = 'Payment handled'	SELECT AVG(cost) FROM event_log WHERE timestamp < '2018-01-01' AND activity = 'Pagamento efetuado'	events	cost	activity;timestamp	none	descriptive statistics - cost;perspective - temporal	what	no	aggregate	no	no	no	no	no	no
161	medium	1321	paraphrase	Calcule o custo médio para as execuções da atividade 'pagamento efetuado' nos eventos realizados antes de 2018.	Calculate the mean cost for executing the 'payment handled' activity in the events held before 2018.	Value	SELECT AVG(cost) FROM event_log WHERE timestamp < '2018-01-01' AND activity = 'Payment handled'	SELECT AVG(cost) FROM event_log WHERE timestamp < '2018-01-01' AND activity = 'Pagamento efetuado'	events	cost	activity;timestamp	none	descriptive statistics - cost;perspective - temporal	none	no	aggregate	no	no	no	no	no	no
161	medium	1322	paraphrase	Informe a média dos custos das ocorrências da atividade 'pagamento efetuado' nas ocorrências de atividades executadas antes de 2018.	Report the average costs of occurrences of the 'payment handled' activity in the occurrences of activities performed before 2018.	Value	SELECT AVG(cost) FROM event_log WHERE timestamp < '2018-01-01' AND activity = 'Payment handled'	SELECT AVG(cost) FROM event_log WHERE timestamp < '2018-01-01' AND activity = 'Pagamento efetuado'	events	cost	activity;timestamp	none	descriptive statistics - cost;perspective - temporal	none	no	aggregate	no	no	no	no	no	no
